File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF958OUE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BNT	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										YY1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF622ORU/, /files/ENCFF356LFX/, /files/ENCFF459YUC/, /files/ENCFF423OGY/, /files/ENCFF285GKD/	389684	ENCODE Processing Pipeline	3cc0af849cd8bd8d5619a6560ec1d38d		https://www.encodeproject.org/files/ENCFF958OUE/@@download/ENCFF958OUE.bed.gz				released	s3://encode-public/2020/12/28/140dee0f-2a38-49ae-af18-2271bffb3f62/ENCFF958OUE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/28/140dee0f-2a38-49ae-af18-2271bffb3f62/ENCFF958OUE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, moderate library complexity, low read length	insufficient replicate concordance, insufficient read depth	
ENCFF867MAL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DRN	TF ChIP-seq	/human-donors/ENCDO000ABW/	EFO:0001159	GM12872	cell line	Homo sapiens										CTCF-human	DNA						2011-03-17	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF356LFX/, /files/ENCFF928CUP/, /files/ENCFF466NQR/, /files/ENCFF789ESG/, /files/ENCFF011DUR/	855595	ENCODE Processing Pipeline	ac24973ecf859ffbf781210139152615		https://www.encodeproject.org/files/ENCFF867MAL/@@download/ENCFF867MAL.bed.gz				released	s3://encode-public/2020/09/26/ea4934a7-aa14-4978-8dc5-e50fbe12385b/ENCFF867MAL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/26/ea4934a7-aa14-4978-8dc5-e50fbe12385b/ENCFF867MAL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, mild to moderate bottlenecking, moderate library complexity, low read depth	insufficient read depth	
ENCFF858ASA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BRC	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	ethanol	0.02 percent	1 hour							CREB1-human	DNA						2012-02-29	ENCODE		see document		2	2_1							/files/ENCFF049AZK/, /files/ENCFF751QQL/, /files/ENCFF356LFX/	36432	ENCODE Processing Pipeline	f2deb8435621aa5c8dd998e81b005302		https://www.encodeproject.org/files/ENCFF858ASA/@@download/ENCFF858ASA.bed.gz				released	s3://encode-public/2021/02/04/94ac138e-eff7-477e-a66f-5aba565cf466/ENCFF858ASA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/94ac138e-eff7-477e-a66f-5aba565cf466/ENCFF858ASA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing control_type of control experiment, unexpected target of control experiment, mild to moderate bottlenecking, low read length, low read depth		
ENCFF397YRO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DYU	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										SREBF1-human	DNA						2012-08-20	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF770CJK/, /files/ENCFF398RFO/, /files/ENCFF196PQA/, /files/ENCFF356LFX/, /files/ENCFF465NOY/	66927	ENCODE Processing Pipeline	32cd5d170c18b4048a04c376083f9a53		https://www.encodeproject.org/files/ENCFF397YRO/@@download/ENCFF397YRO.bed.gz				released	s3://encode-public/2020/12/26/11e57144-ded1-4dcd-9a69-52214556ba50/ENCFF397YRO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/11e57144-ded1-4dcd-9a69-52214556ba50/ENCFF397YRO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length		
ENCFF257FUV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BQV	TF ChIP-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens										SP4-human	DNA						2012-02-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF544THU/, /files/ENCFF043RAX/, /files/ENCFF356LFX/, /files/ENCFF855LUO/, /files/ENCFF618AQB/	138857	ENCODE Processing Pipeline	fb832c8e033746379c5dbc8c6a14a181		https://www.encodeproject.org/files/ENCFF257FUV/@@download/ENCFF257FUV.bed.gz				released	s3://encode-public/2021/01/02/11b2afd2-26bc-4aba-becb-98e3ae2ad3ce/ENCFF257FUV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/02/11b2afd2-26bc-4aba-becb-98e3ae2ad3ce/ENCFF257FUV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length		
ENCFF784BWK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DLN	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										MYC-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF237MZO/, /files/ENCFF356LFX/, /files/ENCFF620MEQ/, /files/ENCFF392LMP/	23375	ENCODE Processing Pipeline	cc3efc91634aba6631367f2dba20146f		https://www.encodeproject.org/files/ENCFF784BWK/@@download/ENCFF784BWK.bed.gz				released	s3://encode-public/2020/12/26/446ed9ab-d1c9-4deb-a3c7-f0d8f4eb9279/ENCFF784BWK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/446ed9ab-d1c9-4deb-a3c7-f0d8f4eb9279/ENCFF784BWK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read depth, insufficient read length	
ENCFF925GLW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR953DVM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										E2F8-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF593ERQ/, /files/ENCFF356LFX/, /files/ENCFF822ODT/, /files/ENCFF970CZZ/, /files/ENCFF037WIZ/, /files/ENCFF936FZX/, /files/ENCFF872VZY/	211386	ENCODE Processing Pipeline	cfeecf313a9881cc0e6da79781af7b2b		https://www.encodeproject.org/files/ENCFF925GLW/@@download/ENCFF925GLW.bed.gz				released	s3://encode-public/2021/03/19/f291950e-d8a2-4dae-bb31-9a8b8f45eafc/ENCFF925GLW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/19/f291950e-d8a2-4dae-bb31-9a8b8f45eafc/ENCFF925GLW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	mild to moderate bottlenecking, low read depth	partially characterized antibody	
ENCFF722BFP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR480LIS	TF ChIP-seq	/human-donors/ENCDO060AAA/	UBERON:0002107	liver	tissue	Homo sapiens										ATF3-human	DNA						2016-03-31	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF594IQP/, /files/ENCFF186HAZ/, /files/ENCFF876ARH/, /files/ENCFF686NFA/	485384	ENCODE Processing Pipeline	24c17183f74b4ac19864147c1a63148d		https://www.encodeproject.org/files/ENCFF722BFP/@@download/ENCFF722BFP.bed.gz				released	s3://encode-public/2020/12/07/104bb94d-b5e8-4304-b3ba-257bdc736817/ENCFF722BFP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/07/104bb94d-b5e8-4304-b3ba-257bdc736817/ENCFF722BFP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, low read depth		
ENCFF278EKO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DKN	TF ChIP-seq	/human-donors/ENCDO000ACT/	EFO:0002782	H54	cell line	Homo sapiens										CTCF-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF949ZHJ/, /files/ENCFF952LHA/, /files/ENCFF356LFX/, /files/ENCFF790XTR/	860161	ENCODE Processing Pipeline	aa0e3a1bdfca84654c4a2cc14e544ded		https://www.encodeproject.org/files/ENCFF278EKO/@@download/ENCFF278EKO.bed.gz				released	s3://encode-public/2020/09/26/43656f27-648b-47d5-81c9-01af78516043/ENCFF278EKO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/26/43656f27-648b-47d5-81c9-01af78516043/ENCFF278EKO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length		
ENCFF006GSY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BQZ	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										STAT5A-human	DNA						2012-02-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF691UEA/, /files/ENCFF356LFX/, /files/ENCFF305BPN/, /files/ENCFF870NMW/, /files/ENCFF548BLU/, /files/ENCFF339NUH/	153690	ENCODE Processing Pipeline	b5cba122ab663edf3b71b061768ec75b		https://www.encodeproject.org/files/ENCFF006GSY/@@download/ENCFF006GSY.bed.gz				released	s3://encode-public/2020/12/28/5e30b001-0555-4da1-a188-46929a110454/ENCFF006GSY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/28/5e30b001-0555-4da1-a188-46929a110454/ENCFF006GSY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length		
ENCFF045CFL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EVX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF274-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF335QMI/, /files/ENCFF969JFI/, /files/ENCFF355LXQ/	60313	ENCODE Processing Pipeline	801dbae50a544b70900ae6c6cb392f55		https://www.encodeproject.org/files/ENCFF045CFL/@@download/ENCFF045CFL.bed.gz				released	s3://encode-public/2020/12/25/2843f888-a89b-4af0-a4bf-29a610fee8fb/ENCFF045CFL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/25/2843f888-a89b-4af0-a4bf-29a610fee8fb/ENCFF045CFL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, borderline replicate concordance, low read length, moderate library complexity, low read depth		
ENCFF242AOL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR004GKA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZEB2-human	DNA						2016-06-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF863KLF/, /files/ENCFF037WIZ/, /files/ENCFF356LFX/, /files/ENCFF359AYO/, /files/ENCFF970CZZ/, /files/ENCFF822ODT/, /files/ENCFF936FZX/	467234	ENCODE Processing Pipeline	677976d65be5ad7aad99b1ee1ccbf970		https://www.encodeproject.org/files/ENCFF242AOL/@@download/ENCFF242AOL.bed.gz				released	s3://encode-public/2020/12/09/4a1e7bec-91e8-41ae-93a9-dd51b5c2c6dc/ENCFF242AOL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/09/4a1e7bec-91e8-41ae-93a9-dd51b5c2c6dc/ENCFF242AOL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth		
ENCFF660PIB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DYQ	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										ESRRA-human	DNA						2012-08-20	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF770CJK/, /files/ENCFF591CFV/, /files/ENCFF356LFX/, /files/ENCFF521RQE/, /files/ENCFF196PQA/	82144	ENCODE Processing Pipeline	a1516c61ad08367f01fa3d4aaebab853		https://www.encodeproject.org/files/ENCFF660PIB/@@download/ENCFF660PIB.bed.gz				released	s3://encode-public/2020/12/27/96f18d9a-635b-4ca0-97ba-6cc856958ced/ENCFF660PIB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/96f18d9a-635b-4ca0-97ba-6cc856958ced/ENCFF660PIB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking, improper control_type of control experiment		
ENCFF765QVM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EHY	TF ChIP-seq	/human-donors/ENCDO000ABD/	EFO:0003072	SK-N-SH	cell line	Homo sapiens										RFX5-human	DNA						2012-08-20	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF608OMK/, /files/ENCFF495DZQ/, /files/ENCFF356LFX/, /files/ENCFF396JZB/, /files/ENCFF427BUD/	160467	ENCODE Processing Pipeline	6454360ee8d0b635aa9c6d8ea626d552		https://www.encodeproject.org/files/ENCFF765QVM/@@download/ENCFF765QVM.bed.gz				released	s3://encode-public/2020/12/25/7820434c-cd66-4b5b-a99a-285b3bcb256f/ENCFF765QVM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/25/7820434c-cd66-4b5b-a99a-285b3bcb256f/ENCFF765QVM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking, improper control_type of control experiment		
ENCFF393WDK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BII	TF ChIP-seq	/human-donors/ENCDO000ACA/	EFO:0002785	GM12891	cell line	Homo sapiens										POU2F2-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF301IVR/, /files/ENCFF446TTB/, /files/ENCFF266WLB/	368850	ENCODE Processing Pipeline	78e9a556069d5536ef73cf5b4e2ec039		https://www.encodeproject.org/files/ENCFF393WDK/@@download/ENCFF393WDK.bed.gz				released	s3://encode-public/2020/12/26/162097b3-8415-43a6-b885-bef3377dec5b/ENCFF393WDK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/162097b3-8415-43a6-b885-bef3377dec5b/ENCFF393WDK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	control low read depth, mild to moderate bottlenecking, low read length, moderate library complexity, low read depth		
ENCFF287MQJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DPS	TF ChIP-seq	/human-donors/ENCDO373ZSZ/	CLO:0021754	AG09319	cell line	Homo sapiens										CTCF-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF774ADJ/, /files/ENCFF356LFX/, /files/ENCFF889LFC/, /files/ENCFF320XXH/	638996	ENCODE Processing Pipeline	959090c138c2a7d1193208b4d40890d3		https://www.encodeproject.org/files/ENCFF287MQJ/@@download/ENCFF287MQJ.bed.gz				released	s3://encode-public/2020/09/26/af72f96b-5979-4e7a-bb07-fba5f4b036e1/ENCFF287MQJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/26/af72f96b-5979-4e7a-bb07-fba5f4b036e1/ENCFF287MQJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, low read length, inconsistent platforms, moderate library complexity, low read depth		
ENCFF994HAM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BQP	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	ethanol	0.02 percent	1 hour							REST-human	DNA						2012-02-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF510TYV/, /files/ENCFF685TWY/, /files/ENCFF356LFX/, /files/ENCFF986MBB/	329763	ENCODE Processing Pipeline	47589bb15b14a327bd740cc0b7345124		https://www.encodeproject.org/files/ENCFF994HAM/@@download/ENCFF994HAM.bed.gz				released	s3://encode-public/2021/01/05/5bf8d5a9-8a5c-42d7-ab28-dc252fbba42f/ENCFF994HAM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/05/5bf8d5a9-8a5c-42d7-ab28-dc252fbba42f/ENCFF994HAM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length		
ENCFF444NKK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BJH	TF ChIP-seq	/human-donors/ENCDO000ACA/	EFO:0002785	GM12891	cell line	Homo sapiens										PAX5-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF595UGC/, /files/ENCFF356LFX/, /files/ENCFF614UWP/, /files/ENCFF579ZBC/	122520	ENCODE Processing Pipeline	2cbfa8801be401cddf507ab52bfd671b		https://www.encodeproject.org/files/ENCFF444NKK/@@download/ENCFF444NKK.bed.gz				released	s3://encode-public/2020/12/26/d4ad55c7-9834-4e05-bde5-b92c38d3a676/ENCFF444NKK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/d4ad55c7-9834-4e05-bde5-b92c38d3a676/ENCFF444NKK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length	insufficient read depth, severe bottlenecking	
ENCFF711ILQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR395HWC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										IKZF1-human	DNA						2016-04-22	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF936FZX/, /files/ENCFF626SMG/, /files/ENCFF970CZZ/, /files/ENCFF822ODT/, /files/ENCFF356LFX/, /files/ENCFF346TEK/, /files/ENCFF037WIZ/	946197	ENCODE Processing Pipeline	a5b6565602e08530433e8c17ff16e28c		https://www.encodeproject.org/files/ENCFF711ILQ/@@download/ENCFF711ILQ.bed.gz				released	s3://encode-public/2020/12/08/563f879b-2e49-4757-9344-93846a3196d0/ENCFF711ILQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/08/563f879b-2e49-4757-9344-93846a3196d0/ENCFF711ILQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth		
ENCFF142NQQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000ECF	TF ChIP-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens										RFX5-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF776CWH/, /files/ENCFF972YCC/, /files/ENCFF904COL/, /files/ENCFF356LFX/	42495	ENCODE Processing Pipeline	38145a55e636a965935e148fca8ee260		https://www.encodeproject.org/files/ENCFF142NQQ/@@download/ENCFF142NQQ.bed.gz				released	s3://encode-public/2020/12/26/2a8061ec-1ff8-43a3-b523-680fdd069dbc/ENCFF142NQQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/2a8061ec-1ff8-43a3-b523-680fdd069dbc/ENCFF142NQQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, improper control_type of control experiment, borderline replicate concordance, low read length		
ENCFF611FIV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BQX	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NFIC-human	DNA						2012-02-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF434VWY/, /files/ENCFF379RHD/, /files/ENCFF798YVP/, /files/ENCFF356LFX/, /files/ENCFF430MNY/, /files/ENCFF189WKV/	320182	ENCODE Processing Pipeline	85483dc0536009c73a9f015af8858799		https://www.encodeproject.org/files/ENCFF611FIV/@@download/ENCFF611FIV.bed.gz				released	s3://encode-public/2020/12/26/dc011514-e2f0-4dab-aa02-d35dc5005173/ENCFF611FIV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/dc011514-e2f0-4dab-aa02-d35dc5005173/ENCFF611FIV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, mild to moderate bottlenecking, low read length		
ENCFF780LOO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR521IID	TF ChIP-seq	/human-donors/ENCDO060AAA/	UBERON:0002107	liver	tissue	Homo sapiens										MAX-human	DNA						2016-06-30	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF594IQP/, /files/ENCFF876ARH/, /files/ENCFF643AVC/, /files/ENCFF674XZI/, /files/ENCFF356LFX/	611216	ENCODE Processing Pipeline	c437902385e63b6a6d004905645c8def		https://www.encodeproject.org/files/ENCFF780LOO/@@download/ENCFF780LOO.bed.gz				released	s3://encode-public/2020/12/07/9a9192bd-d0fc-4cbe-9694-c58701862e98/ENCFF780LOO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/07/9a9192bd-d0fc-4cbe-9694-c58701862e98/ENCFF780LOO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption		
ENCFF868TYP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BRL	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	ethanol	0.02 percent	1 hour							SIX5-human	DNA						2012-02-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF410PEV/, /files/ENCFF286OUD/, /files/ENCFF510TYV/, /files/ENCFF356LFX/	149711	ENCODE Processing Pipeline	81c0bff3d487739df15285d4c89d8714		https://www.encodeproject.org/files/ENCFF868TYP/@@download/ENCFF868TYP.bed.gz				released	s3://encode-public/2020/12/28/f6f06b6f-042f-4b3c-a204-be39559ad393/ENCFF868TYP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/28/f6f06b6f-042f-4b3c-a204-be39559ad393/ENCFF868TYP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length		
ENCFF154VTV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR590CNM	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GATA4-human	DNA						2016-03-31	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF889XOV/, /files/ENCFF783MTI/, /files/ENCFF938TRX/, /files/ENCFF327RJS/	232905	ENCODE Processing Pipeline	6cebe45aa878554fb7a6be865c051c0e		https://www.encodeproject.org/files/ENCFF154VTV/@@download/ENCFF154VTV.bed.gz				released	s3://encode-public/2020/12/07/8a74108e-d83c-4af2-9717-a2c7f1e80324/ENCFF154VTV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/07/8a74108e-d83c-4af2-9717-a2c7f1e80324/ENCFF154VTV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance, low read depth		
