2023-12-25 10:23:06.208471	https://www.encodeproject.org/report/?type=Experiment&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status=released&files.file_type=bed+narrowPeak&audit.ERROR.category%21=extremely+low+read+depth&audit.ERROR.category%21=missing+control+alignments&audit.ERROR.category%21=control+extremely+low+read+depth&audit.ERROR.category%21=not+compliant+biosample+characterization&audit.ERROR.category%21=extremely+low+read+length&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR140DSL/	ENCSR140DSL	ChIP-seq	TF ChIP-seq	cell line	/targets/MAFF-human/	MAFF	MAFF	Homo sapiens HeLa-S3	HeLa-S3	GEO:GSE91526,FactorBook:ENCSR140DSL	MAFF ChIP-seq on human HeLa-S3	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF712HZH/,/files/ENCFF241OVG/,/files/ENCFF591QCR/,/files/ENCFF428DLR/,/files/ENCFF145POH/,/files/ENCFF404JHL/,/files/ENCFF492VYK/,/files/ENCFF997ZWI/,/files/ENCFF355UVY/,/files/ENCFF328DSQ/,/files/ENCFF117VVI/,/files/ENCFF411BAO/,/files/ENCFF177JGY/,/files/ENCFF097SYL/,/files/ENCFF002EDF/,/files/ENCFF002EDH/,/files/ENCFF002SPV/,/files/ENCFF226KER/,/files/ENCFF024VPZ/,/files/ENCFF210ASQ/,/files/ENCFF478JTG/,/files/ENCFF233PJI/,/files/ENCFF638ZBF/,/files/ENCFF922ANL/,/files/ENCFF384GIM/,/files/ENCFF575MOS/,/files/ENCFF507YIO/,/files/ENCFF358MCH/,/files/ENCFF270YXB/,/files/ENCFF554QCN/,/files/ENCFF732HFY/,/files/ENCFF145LHC/,/files/ENCFF010EXG/,/files/ENCFF387WOS/,/files/ENCFF908SKO/,/files/ENCFF404NTU/,/files/ENCFF230ZYH/,/files/ENCFF453QDD/,/files/ENCFF230VKS/,/files/ENCFF218QWU/,/files/ENCFF432JOE/,/files/ENCFF928RGF/,/files/ENCFF750CVD/,/files/ENCFF150CRB/,/files/ENCFF271KFE/,/files/ENCFF670CRK/,/files/ENCFF641LIZ/,/files/ENCFF853WGC/,/files/ENCFF672LKL/,/files/ENCFF567MLT/,/files/ENCFF692TOS/,/files/ENCFF511CFI/,/files/ENCFF052TGN/,/files/ENCFF939XMX/,/files/ENCFF602KNI/,/files/ENCFF616MZB/,/files/ENCFF513BKT/,/files/ENCFF953KUK/,/files/ENCFF835YXI/,/files/ENCFF203LEO/,/files/ENCFF099QDI/,/files/ENCFF154XAD/,/files/ENCFF308ALE/,/files/ENCFF320OIL/,/files/ENCFF019USC/,/files/ENCFF896JUM/,/files/ENCFF087CHX/,/files/ENCFF166SXU/,/files/ENCFF510JMY/,/files/ENCFF648QBS/,/files/ENCFF803NDE/,/files/ENCFF203SSN/,/files/ENCFF783SBT/,/files/ENCFF272ZMP/,/files/ENCFF280WZN/,/files/ENCFF186NSL/		ENCBS658BKJ,ENCBS899VUW	2,3	1	ENCAB717EYF	Homo sapiens	adult	31 years												/replicates/0d41ce74-94fe-4c33-8d1a-caea78927ecf/,/replicates/8c6ec334-20fb-44b4-a063-97b672008dd3/				
/experiments/ENCSR839XZU/	ENCSR839XZU	ChIP-seq	TF ChIP-seq	cell line	/targets/CREM-human/	CREM	CREM	Homo sapiens GM12878	GM12878	FactorBook:ENCSR839XZU,GEO:GSE96413	CREM ChIP-seq on human GM12878	Richard Myers, HAIB	ENCODE	released	/files/ENCFF002BFH/,/files/ENCFF964RPP/,/files/ENCFF581VMI/,/files/ENCFF162MTY/,/files/ENCFF193PTK/,/files/ENCFF936WIW/,/files/ENCFF045MGB/,/files/ENCFF500GPO/,/files/ENCFF614KRR/,/files/ENCFF517YSM/,/files/ENCFF881BYX/,/files/ENCFF966LCJ/,/files/ENCFF648MAE/,/files/ENCFF284OTT/,/files/ENCFF745JSM/,/files/ENCFF639LCK/,/files/ENCFF659OTK/,/files/ENCFF698YPW/,/files/ENCFF646WFE/,/files/ENCFF795GZP/,/files/ENCFF711VDK/,/files/ENCFF961VUW/,/files/ENCFF503NOA/,/files/ENCFF086FOI/,/files/ENCFF035AJG/,/files/ENCFF091YID/,/files/ENCFF608VRG/,/files/ENCFF948DXE/,/files/ENCFF741RBE/,/files/ENCFF457KTG/,/files/ENCFF292CRL/,/files/ENCFF510TYC/,/files/ENCFF642JEY/,/files/ENCFF403JWE/,/files/ENCFF148GYG/,/files/ENCFF874IMP/,/files/ENCFF263KGZ/,/files/ENCFF534CKB/,/files/ENCFF777PFN/,/files/ENCFF451DLP/,/files/ENCFF531NIE/,/files/ENCFF735XEX/,/files/ENCFF219FGG/,/files/ENCFF294IGP/,/files/ENCFF739ZIO/,/files/ENCFF061VUA/,/files/ENCFF729SDE/,/files/ENCFF896IGN/,/files/ENCFF174ZQS/,/files/ENCFF515SBB/,/files/ENCFF008SIT/,/files/ENCFF308XNY/,/files/ENCFF739ATZ/,/files/ENCFF186QPL/,/files/ENCFF911XAC/,/files/ENCFF735PBJ/,/files/ENCFF117JYH/,/files/ENCFF243LIQ/,/files/ENCFF937DCY/,/files/ENCFF271HLE/,/files/ENCFF424OTJ/,/files/ENCFF657GQY/,/files/ENCFF022MJP/,/files/ENCFF391UGE/		ENCBS845TXY,ENCBS460NBS	1,2	1	ENCAB000AAT	Homo sapiens	adult													/replicates/1717db2e-864e-4b94-8230-69ad865ad758/,/replicates/c6dfeb0a-746c-4b5b-82a9-2d1db20d7e6f/				
/experiments/ENCSR588AKU/	ENCSR588AKU	ChIP-seq	TF ChIP-seq	cell line	/targets/RUNX1-human/	RUNX1	RUNX1	Homo sapiens K562	K562	FactorBook:ENCSR588AKU,GEO:GSE96253	ChIP-Seq on K562-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF553DAZ/,/files/ENCFF676CXB/,/files/ENCFF768XDX/,/files/ENCFF689EEG/,/files/ENCFF982USG/,/files/ENCFF147WNH/,/files/ENCFF341RWZ/,/files/ENCFF903KVY/,/files/ENCFF962DJQ/,/files/ENCFF259VDF/,/files/ENCFF011EFB/,/files/ENCFF206UIN/,/files/ENCFF535RVH/,/files/ENCFF422BXE/,/files/ENCFF515YST/,/files/ENCFF644JIO/,/files/ENCFF391CGQ/,/files/ENCFF892CVA/,/files/ENCFF217LOT/,/files/ENCFF908OKZ/,/files/ENCFF281EQZ/,/files/ENCFF736QLP/,/files/ENCFF497WWQ/,/files/ENCFF280MYH/,/files/ENCFF011XRF/,/files/ENCFF812KIP/,/files/ENCFF472QBL/,/files/ENCFF796KDJ/,/files/ENCFF198AJC/,/files/ENCFF410VFY/,/files/ENCFF604SPG/,/files/ENCFF185TTH/,/files/ENCFF157SQN/,/files/ENCFF246VDU/,/files/ENCFF560AQD/,/files/ENCFF324JON/,/files/ENCFF867UFX/,/files/ENCFF437PVP/,/files/ENCFF388VTY/,/files/ENCFF049YPY/,/files/ENCFF091MQJ/,/files/ENCFF222JOO/,/files/ENCFF093NJH/,/files/ENCFF896ZMR/,/files/ENCFF985UVT/,/files/ENCFF525TFY/,/files/ENCFF254XNW/,/files/ENCFF535TLX/,/files/ENCFF244RUH/,/files/ENCFF925KZU/,/files/ENCFF495XJF/,/files/ENCFF196VHS/,/files/ENCFF204LDT/,/files/ENCFF792KIA/,/files/ENCFF975OUG/,/files/ENCFF652MSG/,/files/ENCFF929ANK/,/files/ENCFF913CGA/,/files/ENCFF003LPE/,/files/ENCFF588IAG/,/files/ENCFF270PPM/,/files/ENCFF833HAU/,/files/ENCFF136STE/,/files/ENCFF823CFD/	/experiment-series/ENCSR198UGK/	ENCBS316CKF,ENCBS602AAA	1,2	1	ENCAB000BIM	Homo sapiens	adult	53 years												/replicates/ece9afae-7e48-4a59-a061-307336ca3486/,/replicates/e1d948c4-dc1d-4065-81a7-c61409ec1cb1/				
/experiments/ENCSR066TET/	ENCSR066TET	ChIP-seq	TF ChIP-seq	cell line	/targets/RFX1-human/	RFX1	RFX1	Homo sapiens MCF-7	MCF-7	FactorBook:ENCSR066TET,GEO:GSE91448	RFX1 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF817WMW/,/files/ENCFF647JST/,/files/ENCFF352BSY/,/files/ENCFF354AKN/,/files/ENCFF424RZZ/,/files/ENCFF213VGJ/,/files/ENCFF902IUI/,/files/ENCFF041GWT/,/files/ENCFF864CDR/,/files/ENCFF066MXQ/,/files/ENCFF824ZWU/,/files/ENCFF027XWM/,/files/ENCFF984NIY/,/files/ENCFF697OGK/,/files/ENCFF640CQY/,/files/ENCFF947CLR/,/files/ENCFF803ZFE/,/files/ENCFF299JYS/,/files/ENCFF626DJN/,/files/ENCFF820QUQ/,/files/ENCFF838WCD/,/files/ENCFF449YHQ/,/files/ENCFF141PCT/,/files/ENCFF534CCF/,/files/ENCFF273JPK/,/files/ENCFF729BKQ/,/files/ENCFF633PLL/,/files/ENCFF914AAM/,/files/ENCFF510UZK/,/files/ENCFF656QZI/,/files/ENCFF150PTQ/,/files/ENCFF981UFU/,/files/ENCFF741KWD/,/files/ENCFF618FOL/,/files/ENCFF128GZH/,/files/ENCFF588ODL/,/files/ENCFF536VZE/,/files/ENCFF396QVR/,/files/ENCFF086XNX/,/files/ENCFF367XOV/,/files/ENCFF727YVK/,/files/ENCFF848GZF/,/files/ENCFF862KLF/,/files/ENCFF150TBK/,/files/ENCFF123DSC/,/files/ENCFF712SYB/,/files/ENCFF521IBZ/,/files/ENCFF493CHB/,/files/ENCFF332NBB/,/files/ENCFF702WDG/,/files/ENCFF843YVJ/,/files/ENCFF301ZPI/,/files/ENCFF070RUH/,/files/ENCFF774CAR/,/files/ENCFF739VDC/,/files/ENCFF268BQA/,/files/ENCFF803VCZ/,/files/ENCFF807IEG/,/files/ENCFF310ZPD/,/files/ENCFF087JOQ/,/files/ENCFF770GML/,/files/ENCFF265DQB/,/files/ENCFF782YIG/,/files/ENCFF100EMG/,/files/ENCFF743LRU/,/files/ENCFF782EZS/	/experiment-series/ENCSR751GUU/	ENCBS123ZGI,ENCBS536NWC	3,1	1	ENCAB000BCU	Homo sapiens	adult	69 years												/replicates/7f9c4d5f-b0a7-4bf7-84ad-51f27d5e014e/,/replicates/0179ec61-2118-4e75-b447-4bc3ad0e119f/				
/experiments/ENCSR590CNM/	ENCSR590CNM	ChIP-seq	TF ChIP-seq	cell line	/targets/GATA4-human/	GATA4	GATA4	Homo sapiens HepG2	HepG2	FactorBook:ENCSR590CNM,GEO:GSE96255	ChIP-Seq on HepG2-human	Richard Myers, HAIB	ENCODE	released	/files/ENCFF212WPN/,/files/ENCFF740PEG/,/files/ENCFF193ROJ/,/files/ENCFF163SRP/,/files/ENCFF170OKS/,/files/ENCFF764QOG/,/files/ENCFF201HCI/,/files/ENCFF164QZJ/,/files/ENCFF272PMU/,/files/ENCFF213XUO/,/files/ENCFF077XSE/,/files/ENCFF208YII/,/files/ENCFF535NWA/,/files/ENCFF571MRI/,/files/ENCFF899MNG/,/files/ENCFF796VTS/,/files/ENCFF740UKL/,/files/ENCFF745MWQ/,/files/ENCFF940PJL/,/files/ENCFF877MJO/,/files/ENCFF580GYQ/,/files/ENCFF171MMW/,/files/ENCFF260TZA/,/files/ENCFF648GPD/,/files/ENCFF554VBI/,/files/ENCFF560KEF/,/files/ENCFF441EYT/,/files/ENCFF832BFI/,/files/ENCFF687MRB/,/files/ENCFF163FRZ/,/files/ENCFF824FOH/,/files/ENCFF703KHN/,/files/ENCFF410WZD/,/files/ENCFF604LYK/,/files/ENCFF811HRZ/,/files/ENCFF097OXR/,/files/ENCFF464IZM/,/files/ENCFF617SCD/,/files/ENCFF081YHC/,/files/ENCFF859RYN/,/files/ENCFF777QYH/,/files/ENCFF210DMP/,/files/ENCFF206MPL/,/files/ENCFF139ESP/,/files/ENCFF411TEV/,/files/ENCFF060IOR/,/files/ENCFF292WBQ/,/files/ENCFF783MTI/,/files/ENCFF889XOV/,/files/ENCFF494CNA/,/files/ENCFF243KJZ/,/files/ENCFF265ANV/,/files/ENCFF358HRO/,/files/ENCFF903RED/,/files/ENCFF072UGS/,/files/ENCFF117OUO/,/files/ENCFF168VDC/,/files/ENCFF188PLT/,/files/ENCFF161BSC/,/files/ENCFF309FOQ/,/files/ENCFF016CLY/,/files/ENCFF225BFX/,/files/ENCFF154VTV/,/files/ENCFF205EEI/		ENCBS250DDC,ENCBS614CMA	1,2	1	ENCAB000BPU	Homo sapiens	child	15 years												/replicates/7f833ec6-57cf-4597-8720-9a2a3b5723cc/,/replicates/626ebdc3-699c-460d-9bf8-d4d7adbfe918/				
/experiments/ENCSR395HWC/	ENCSR395HWC	ChIP-seq	TF ChIP-seq	cell line	/targets/IKZF1-human/	IKZF1	IKZF1	Homo sapiens K562	K562	FactorBook:ENCSR395HWC,GEO:GSE91730	IKZF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF386GSM/,/files/ENCFF210FPV/,/files/ENCFF222FXU/,/files/ENCFF424OOE/,/files/ENCFF015LUT/,/files/ENCFF687HHR/,/files/ENCFF475POO/,/files/ENCFF572MZM/,/files/ENCFF624CHS/,/files/ENCFF817GCQ/,/files/ENCFF401SIW/,/files/ENCFF604HBX/,/files/ENCFF146LSA/,/files/ENCFF012KOC/,/files/ENCFF303CAQ/,/files/ENCFF723ESB/,/files/ENCFF669ACI/,/files/ENCFF927LKL/,/files/ENCFF118BTU/,/files/ENCFF038VEX/,/files/ENCFF781YKJ/,/files/ENCFF160IPT/,/files/ENCFF013MXK/,/files/ENCFF752FIR/,/files/ENCFF133WOT/,/files/ENCFF191ZBQ/,/files/ENCFF457EGB/,/files/ENCFF590UTP/,/files/ENCFF166RSX/,/files/ENCFF517NJW/,/files/ENCFF306ZCS/,/files/ENCFF794ZCA/,/files/ENCFF698BNB/,/files/ENCFF957QFG/,/files/ENCFF242WGY/,/files/ENCFF337FYR/,/files/ENCFF427GIQ/,/files/ENCFF994OQH/,/files/ENCFF214VWR/,/files/ENCFF330ZPJ/,/files/ENCFF058ETY/,/files/ENCFF429YHE/,/files/ENCFF570TDY/,/files/ENCFF968JVX/,/files/ENCFF682XFT/,/files/ENCFF270AUB/,/files/ENCFF346TEK/,/files/ENCFF626SMG/,/files/ENCFF596QDI/,/files/ENCFF169ZXU/,/files/ENCFF093MJL/,/files/ENCFF552CFI/,/files/ENCFF995XTX/,/files/ENCFF053QLR/,/files/ENCFF745IKQ/,/files/ENCFF303RGR/,/files/ENCFF903XZW/,/files/ENCFF152STA/,/files/ENCFF348IBL/,/files/ENCFF574GMD/,/files/ENCFF021IHQ/,/files/ENCFF711ILQ/,/files/ENCFF278ZIR/,/files/ENCFF165SOY/,/files/ENCFF610KEF/,/files/ENCFF359DGG/	/experiment-series/ENCSR930VZI/	ENCBS994WPS,ENCBS048GNZ	1,2	1	ENCAB144WPX	Homo sapiens	adult	53 years												/replicates/fa6fc3c2-4784-4584-90fd-52b4ba34dc7f/,/replicates/3b2a908a-bba0-4bcf-b58b-c09e25b2d483/				
/experiments/ENCSR107GRP/	ENCSR107GRP	ChIP-seq	TF ChIP-seq	cell line	/targets/MLLT1-human/	MLLT1	MLLT1	Homo sapiens K562	K562	GEO:GSE91491,FactorBook:ENCSR107GRP	MLLT1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF953DFO/,/files/ENCFF732HKQ/,/files/ENCFF994RSC/,/files/ENCFF135KOW/,/files/ENCFF789UDV/,/files/ENCFF755BUR/,/files/ENCFF463KKL/,/files/ENCFF069MNA/,/files/ENCFF265KGI/,/files/ENCFF261XKQ/,/files/ENCFF006TVX/,/files/ENCFF024YIP/,/files/ENCFF103HMX/,/files/ENCFF819AWT/,/files/ENCFF887LAD/,/files/ENCFF777ZPZ/,/files/ENCFF452WPS/,/files/ENCFF108YGO/,/files/ENCFF743NEN/,/files/ENCFF113JAR/,/files/ENCFF804SAH/,/files/ENCFF720MIG/,/files/ENCFF767VQM/,/files/ENCFF959DNJ/,/files/ENCFF442TDR/,/files/ENCFF554JLD/,/files/ENCFF525YCB/,/files/ENCFF316KQT/,/files/ENCFF037UMP/,/files/ENCFF514UVM/,/files/ENCFF010AIG/,/files/ENCFF979ZPM/,/files/ENCFF768MUF/,/files/ENCFF049XZY/,/files/ENCFF388SCV/,/files/ENCFF743CIS/,/files/ENCFF884QJV/,/files/ENCFF712UDU/,/files/ENCFF385NDP/,/files/ENCFF039EJO/,/files/ENCFF948VWR/,/files/ENCFF460XQR/,/files/ENCFF440JJW/,/files/ENCFF627JPV/,/files/ENCFF716MKI/,/files/ENCFF158QXE/,/files/ENCFF532AZD/,/files/ENCFF646KNR/,/files/ENCFF050GTS/,/files/ENCFF176ZRZ/,/files/ENCFF355OGC/,/files/ENCFF575VXB/,/files/ENCFF297KTP/,/files/ENCFF945EGX/,/files/ENCFF168DCY/,/files/ENCFF198FXP/,/files/ENCFF556MUV/,/files/ENCFF650MPG/,/files/ENCFF463DGZ/,/files/ENCFF074XRJ/,/files/ENCFF734RWE/,/files/ENCFF305FAV/,/files/ENCFF532IVO/,/files/ENCFF012ISA/,/files/ENCFF669LFZ/,/files/ENCFF142LJC/	/experiment-series/ENCSR894QVC/	ENCBS850QNJ,ENCBS697XFI	2,1	1	ENCAB650PBW	Homo sapiens	adult	53 years												/replicates/8ddc9a24-3de4-4ec3-9627-e9bbacb5f5c8/,/replicates/0d13d91f-41f6-4a2a-8c10-ddd8f22a1822/				
/experiments/ENCSR449UFF/	ENCSR449UFF	ChIP-seq	TF ChIP-seq	cell line	/targets/ZKSCAN1-human/	ZKSCAN1	ZKSCAN1	Homo sapiens MCF-7	MCF-7	FactorBook:ENCSR449UFF,GEO:GSE91769	ZKSCAN1 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF132PBK/,/files/ENCFF722JXP/,/files/ENCFF173ENM/,/files/ENCFF019YFW/,/files/ENCFF133BYL/,/files/ENCFF904VSC/,/files/ENCFF404GUE/,/files/ENCFF736VZV/,/files/ENCFF571UYJ/,/files/ENCFF346ZCU/,/files/ENCFF442WFR/,/files/ENCFF023VUT/,/files/ENCFF765CRV/,/files/ENCFF457CVD/,/files/ENCFF249NRB/,/files/ENCFF662VFA/,/files/ENCFF422RVA/,/files/ENCFF131IDT/,/files/ENCFF274GXU/,/files/ENCFF888YMQ/,/files/ENCFF687REM/,/files/ENCFF632EGM/,/files/ENCFF692BTN/,/files/ENCFF999AGC/,/files/ENCFF784TPH/,/files/ENCFF293PUF/,/files/ENCFF396YWX/,/files/ENCFF325SBK/,/files/ENCFF271ILN/,/files/ENCFF090BGM/,/files/ENCFF810EYC/,/files/ENCFF057OFG/,/files/ENCFF888WGK/,/files/ENCFF741EZG/,/files/ENCFF203UQW/,/files/ENCFF773XHL/,/files/ENCFF216ONL/,/files/ENCFF013VWS/,/files/ENCFF353QLW/,/files/ENCFF387UKV/,/files/ENCFF782DXW/,/files/ENCFF042UIV/,/files/ENCFF127XZT/,/files/ENCFF240MJB/,/files/ENCFF962BHI/,/files/ENCFF858UZT/,/files/ENCFF131SES/,/files/ENCFF099OHU/,/files/ENCFF708PLK/,/files/ENCFF289ZNG/,/files/ENCFF324FMK/,/files/ENCFF123ZOC/,/files/ENCFF571NWG/,/files/ENCFF893HKG/,/files/ENCFF246LUU/,/files/ENCFF143LVU/,/files/ENCFF419NUZ/,/files/ENCFF239BWH/,/files/ENCFF333UMV/,/files/ENCFF183HCH/,/files/ENCFF956OOC/,/files/ENCFF247MBY/,/files/ENCFF481RHI/,/files/ENCFF856VYW/,/files/ENCFF052VLY/,/files/ENCFF498PME/		ENCBS547AXB,ENCBS959SHH	3,4	1	ENCAB000AMP	Homo sapiens	adult	69 years												/replicates/f6b102c6-1bc3-4c78-aa5d-2e813b6abf33/,/replicates/d06ec1af-cb1b-4961-86ae-e519d4d26340/				
/experiments/ENCSR343ELW/	ENCSR343ELW	ChIP-seq	TF ChIP-seq	cell line	/targets/LEF1-human/	LEF1	LEF1	Homo sapiens K562	K562	GEO:GSE91682,FactorBook:ENCSR343ELW	LEF1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF246TXB/,/files/ENCFF453DPF/,/files/ENCFF643QTB/,/files/ENCFF103BRX/,/files/ENCFF238ZLM/,/files/ENCFF211HML/,/files/ENCFF928QMZ/,/files/ENCFF550WAC/,/files/ENCFF088AMO/,/files/ENCFF715TQB/,/files/ENCFF506NOD/,/files/ENCFF358NWG/,/files/ENCFF951FXR/,/files/ENCFF945VLV/,/files/ENCFF022TEE/,/files/ENCFF857NTV/,/files/ENCFF451XLA/,/files/ENCFF421AHE/,/files/ENCFF679QYF/,/files/ENCFF766KPI/,/files/ENCFF994AZS/,/files/ENCFF442IUC/,/files/ENCFF933HFV/,/files/ENCFF178YFO/,/files/ENCFF848SNB/,/files/ENCFF007GQT/,/files/ENCFF725BUU/,/files/ENCFF490ANA/,/files/ENCFF803LQE/,/files/ENCFF750BPV/,/files/ENCFF603XZK/,/files/ENCFF679IOJ/,/files/ENCFF301GRS/,/files/ENCFF230TBE/,/files/ENCFF950BIO/,/files/ENCFF732KZD/,/files/ENCFF299RMS/,/files/ENCFF726UDS/,/files/ENCFF134HQP/,/files/ENCFF457NJM/,/files/ENCFF060EYU/,/files/ENCFF595DQM/,/files/ENCFF659WAF/,/files/ENCFF753NVN/,/files/ENCFF769LDW/,/files/ENCFF828ZMY/,/files/ENCFF208PQB/,/files/ENCFF009WYG/,/files/ENCFF993KJW/,/files/ENCFF455ZSH/,/files/ENCFF201HIK/,/files/ENCFF178IOW/,/files/ENCFF131TZP/,/files/ENCFF130XIT/,/files/ENCFF723UZM/,/files/ENCFF078QHO/,/files/ENCFF198WCP/,/files/ENCFF757PUB/,/files/ENCFF970TWU/,/files/ENCFF933BZN/,/files/ENCFF209TIC/,/files/ENCFF903MRG/,/files/ENCFF375PEG/,/files/ENCFF591TLJ/,/files/ENCFF256LQF/,/files/ENCFF087NUV/	/experiment-series/ENCSR987QXI/	ENCBS994WPS,ENCBS828OIW	3,4	1	ENCAB961BDT	Homo sapiens	adult	53 years												/replicates/4f7ae936-d331-4dc4-9554-89a98d2b5d17/,/replicates/96462ce2-08ab-44ef-af21-a7ffdb511a1d/				
/experiments/ENCSR004GKA/	ENCSR004GKA	ChIP-seq	TF ChIP-seq	cell line	/targets/ZEB2-human/	ZEB2	ZEB2	Homo sapiens K562	K562	FactorBook:ENCSR004GKA,GEO:GSE91406	ZEB2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF667HER/,/files/ENCFF251WCF/,/files/ENCFF843QOR/,/files/ENCFF030EJQ/,/files/ENCFF845NVE/,/files/ENCFF239XFD/,/files/ENCFF167RGS/,/files/ENCFF689KTQ/,/files/ENCFF131KPZ/,/files/ENCFF781CIK/,/files/ENCFF340BLF/,/files/ENCFF190KTA/,/files/ENCFF524YMI/,/files/ENCFF080AFW/,/files/ENCFF101SDV/,/files/ENCFF524RDY/,/files/ENCFF683CLN/,/files/ENCFF333ULN/,/files/ENCFF070CAG/,/files/ENCFF323FPW/,/files/ENCFF761RWD/,/files/ENCFF003SPM/,/files/ENCFF754GYS/,/files/ENCFF035CJB/,/files/ENCFF910KKD/,/files/ENCFF650TBT/,/files/ENCFF044EPC/,/files/ENCFF277NXA/,/files/ENCFF882JPS/,/files/ENCFF357KCF/,/files/ENCFF909RRT/,/files/ENCFF183XMA/,/files/ENCFF431YFN/,/files/ENCFF519XNN/,/files/ENCFF468WPQ/,/files/ENCFF740KFU/,/files/ENCFF892BNB/,/files/ENCFF408GQR/,/files/ENCFF808NWU/,/files/ENCFF616HUW/,/files/ENCFF634SXL/,/files/ENCFF132ZXL/,/files/ENCFF953GAI/,/files/ENCFF076IFG/,/files/ENCFF303FIL/,/files/ENCFF485SHA/,/files/ENCFF863KLF/,/files/ENCFF359AYO/,/files/ENCFF984RIY/,/files/ENCFF267LNU/,/files/ENCFF206AIR/,/files/ENCFF466KMN/,/files/ENCFF225SIS/,/files/ENCFF793MZT/,/files/ENCFF911SJU/,/files/ENCFF106ZRO/,/files/ENCFF669GHD/,/files/ENCFF795CMH/,/files/ENCFF672YAB/,/files/ENCFF421LFP/,/files/ENCFF512OMQ/,/files/ENCFF918HOV/,/files/ENCFF260GEP/,/files/ENCFF242AOL/,/files/ENCFF874GDI/,/files/ENCFF926YEY/	/experiment-series/ENCSR670VJZ/	ENCBS994WPS,ENCBS603CUX	1,2	1	ENCAB311QPT	Homo sapiens	adult	53 years												/replicates/25d8cad3-4903-4188-827d-6740a2eff7f8/,/replicates/be6b11f9-e906-423b-9a5a-5523c71139e6/				
/experiments/ENCSR336DXE/	ENCSR336DXE	ChIP-seq	TF ChIP-seq	cell line	/targets/SKIL-human/	SKIL	SKIL	Homo sapiens K562	K562	FactorBook:ENCSR336DXE,GEO:GSE105526	SKIL ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF039TRC/,/files/ENCFF406EZR/,/files/ENCFF493LNW/,/files/ENCFF411JNO/,/files/ENCFF310DAJ/,/files/ENCFF138KRI/,/files/ENCFF464SZU/,/files/ENCFF010OCL/,/files/ENCFF705JLG/,/files/ENCFF052VUA/,/files/ENCFF933GER/,/files/ENCFF895JXE/,/files/ENCFF770SFT/,/files/ENCFF607ZKX/,/files/ENCFF824GQY/,/files/ENCFF606QOR/,/files/ENCFF995IZW/,/files/ENCFF141XAC/,/files/ENCFF901WTJ/,/files/ENCFF598UAJ/,/files/ENCFF722OGK/,/files/ENCFF814EFC/,/files/ENCFF577EWC/,/files/ENCFF759CXX/,/files/ENCFF903APS/,/files/ENCFF056QMP/,/files/ENCFF415LHA/,/files/ENCFF795YNH/,/files/ENCFF100VPO/,/files/ENCFF747YGC/,/files/ENCFF814EDS/,/files/ENCFF913UBP/,/files/ENCFF254QDM/,/files/ENCFF191NPR/,/files/ENCFF476KBA/,/files/ENCFF487LPL/,/files/ENCFF411KLS/,/files/ENCFF501IBL/,/files/ENCFF264IPL/,/files/ENCFF578RYW/,/files/ENCFF481WGW/,/files/ENCFF614BOW/,/files/ENCFF048GFY/,/files/ENCFF760FQS/,/files/ENCFF967HSY/,/files/ENCFF157HOH/,/files/ENCFF215LKK/,/files/ENCFF454LFH/,/files/ENCFF544TAA/,/files/ENCFF067KCK/,/files/ENCFF271YRT/,/files/ENCFF871HBJ/,/files/ENCFF299GPN/,/files/ENCFF168RFW/,/files/ENCFF673XWZ/,/files/ENCFF766VME/,/files/ENCFF449BPO/,/files/ENCFF537QMM/,/files/ENCFF189ZRJ/,/files/ENCFF162EIU/,/files/ENCFF005TRU/,/files/ENCFF624STV/,/files/ENCFF480QGO/,/files/ENCFF430KSA/,/files/ENCFF560QSF/,/files/ENCFF697KQK/		ENCBS543YEP,ENCBS994WPS	2,3	1	ENCAB000BNW	Homo sapiens	adult	53 years												/replicates/f4474a82-47c4-4b87-8f38-b5c73f7f18a7/,/replicates/a9328683-9cbe-48c9-9ec9-1e3a377637eb/				
